entry_time,direction,entry,entry_deal,entry_comment,exit_time,exit,exit_deal,profit,exit_comment,report,split,is_grid,is_trend,feature_time,entry_hour,entry_weekday,profit_positive,side,setup,adx,rsi,atr,choppiness,efficiency,ema_gap_atr,di_gap,vwap_deviation_atr,trend_distance_atr,higher_ema_up,higher_ema_down
2024-11-20 02:10:00,BUY,2636.32,46,Trend buy v7: candle-confirmed,2024-11-20 03:01:40,2639.89,47,3.57,tp 2639.89,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-20 10:10:00,2,Wednesday,True,BUY,trend,40.71566921919324,76.27866487253503,1.8860495474392804,49.51208143808348,0.525597269624568,1.5071118010309732,26.126197331408193,4.267355182734563,2.0987712628409114,True,False
2024-11-22 20:05:00,BUY,2708.39,48,Trend buy v7: candle-confirmed,2024-11-22 21:04:20,2708.69,49,0.3,sl 2708.69,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-11-23 04:05:00,20,Friday,True,BUY,trend,34.80580390413906,72.06768747097291,3.6642418319022614,37.895716288461955,0.603416264389171,1.6019775949138868,16.909715884251526,2.5518498241870775,1.7674489896867451,True,False
2024-12-02 04:20:00,SELL,2628.55,50,Trend sell v7: candle-confirme,2024-12-02 05:19:20,2628.25,51,0.3,sl 2628.25,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-02 12:20:00,4,Monday,True,SELL,trend,68.369804879594,32.1239204524087,6.113070051607886,43.316565124177615,0.42054143418062295,1.2298877724157251,32.482982148023204,-0.9790125114478602,1.8824501826287465,False,True
2024-12-05 18:30:00,SELL,2637.37,52,Trend sell v7: candle-confirme,2024-12-06 03:10:40,2618.25,53,19.12,tp 2618.25,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-06 02:30:00,18,Thursday,True,SELL,trend,37.5297368613595,39.702341785864576,4.972419686628922,49.44224967536355,0.3581280788177379,0.5880194692566533,12.248977830568013,-0.5373101176738776,0.9692181103908979,False,True
2024-12-09 09:30:00,BUY,2647.5,54,Trend buy v7: candle-confirmed,2024-12-09 09:37:40,2647.8,55,0.3,sl 2647.80,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-09 17:30:00,9,Monday,True,BUY,trend,30.537702063332972,79.46873941590036,3.2316514541365784,36.72062086720595,0.6177317213586532,0.6556351974546726,29.037869963010614,2.15504226772055,2.0933765704939002,True,False
2024-12-30 13:00:00,SELL,2610.51,56,Trend sell v7: candle-confirme,2024-12-30 13:11:40,2613.73,57,-3.22,sl 2613.73,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2024-12-30 21:00:00,13,Monday,False,SELL,trend,45.321184935986246,43.22885376734526,2.9347377016780873,58.222652756958595,0.19469026548672605,1.0903770027079591,23.551250893113135,-2.2429690530850133,0.8921884841969182,False,True
2025-01-15 22:15:00,BUY,2696.05,58,Trend buy v7: candle-confirmed,2025-01-16 02:09:40,2692.97,59,-3.08,sl 2692.97,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-01-16 06:15:00,22,Wednesday,False,BUY,trend,41.91272861257351,69.96198413806042,2.4126456646198124,55.91092582236146,0.4579579579579455,1.8539227391074546,15.765547332021082,3.748473840105893,1.7274725842097607,True,False
2025-01-27 06:35:00,SELL,2756.96,60,Trend sell v7: candle-confirme,2025-01-27 09:42:40,2752.46,61,4.5,sl 2752.46,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-01-27 14:35:00,6,Monday,True,SELL,trend,38.7159327662915,25.723146353648985,2.863853918812343,38.46118492548194,0.588699626090557,1.666364634941394,23.06642554551785,-2.2307257894684107,2.203461713498926,False,True
2025-02-24 21:15:00,BUY,2950.05,62,Trend buy v7: candle-confirmed,2025-02-25 01:13:40,2950.35,63,0.3,sl 2950.35,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-02-25 05:15:00,21,Monday,True,BUY,trend,28.574090778369253,58.962663422733954,2.9621392143445657,41.30832265702322,0.4909763998149035,0.5984943594870095,15.338130209308213,1.803662168531694,0.8308689262416853,True,False
2025-02-27 06:10:00,SELL,2904.77,64,Trend sell v7: candle-confirme,2025-02-27 07:18:40,2893.01,65,11.76,tp 2893.01,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-02-27 14:10:00,6,Thursday,True,SELL,trend,52.14095431781621,22.093117268396483,2.9310549255665466,45.71303690967004,0.5263653483992331,0.5659129811440327,32.52485209062456,-1.540808502166537,2.129009336153188,False,True
2025-03-03 14:05:00,BUY,2876.19,66,Trend buy v7: candle-confirmed,2025-03-03 15:06:40,2872.08,67,-4.11,sl 2872.08,python\reports\mt5_runs\baseline_m15_aligned_train_20240223_20250601\baseline_m15_aligned_train_20240223_20250601_report.htm,train,False,True,2025-03-03 22:05:00,14,Monday,False,BUY,trend,31.991240660070062,67.37670944626973,2.995261561888444,48.77169765825674,0.3931623931623915,1.200751721775951,23.30000467795704,2.318180307394199,1.5624215800099222,True,False
